scheme_code,last_nav_date
143696,2021-06-14
143697,2021-06-08
143698,2021-06-14
143700,2021-06-14
143714,2021-06-23
143715,2021-06-23
143716,2021-06-23
143717,2021-06-23
143718,2021-06-23
143725,2018-12-14
143726,2018-12-14
143727,2018-12-14
143730,2022-04-11
143731,2022-04-11
143732,2022-04-11
143733,2022-04-11
143734,2022-04-11
143735,2022-04-11
143737,2021-07-15
143740,2021-07-15
143741,2021-07-15
143744,2021-07-15
143745,2021-07-15
143747,2021-06-15
143748,2021-06-15
143749,2021-06-15
143750,2021-06-15
143751,2018-09-11
143752,2018-09-11
143753,2018-09-11
143754,2018-09-11
143755,2021-07-08
143757,2021-07-08
143758,2021-07-08
143760,2021-06-30
143761,2021-06-30
143762,2021-06-30
143763,2021-06-30
143764,2021-06-30
143769,2018-09-10
143770,2018-09-10
143771,2018-09-10
143772,2018-09-10
143773,2021-06-16
143774,2021-06-16
143775,2021-06-16
143776,2021-06-16
143777,2018-06-13
143778,2018-06-13
143779,2021-06-16
143780,2021-06-16
143781,2018-06-13
143782,2021-06-16
143799,2021-07-15
143800,2021-07-15
143801,2021-07-15
143802,2021-07-15
143803,2021-07-15
143804,2021-07-15
143805,2021-07-15
143806,2021-07-15
143808,2021-07-15
143809,2021-06-29
143810,2021-06-29
143811,2021-06-29
143812,2021-06-29
143813,2021-07-12
143814,2021-07-12
143815,2019-03-13
143817,2019-03-13
143818,2019-03-13
143819,2019-03-13
143821,2021-07-26
143822,2021-07-26
143823,2021-07-26
143824,2021-07-26
143825,2021-07-26
143826,2021-07-26
143827,2023-06-28
143828,2023-06-28
143829,2023-06-28
143830,2023-06-28
143831,2018-12-13
143832,2018-12-13
143833,2018-12-13
143835,2021-07-19
143836,2021-07-19
143837,2021-07-19
143838,2021-07-19
143845,2021-07-05
143846,2021-07-05
143848,2021-07-28
143849,2021-07-28
143850,2021-07-28
143851,2021-06-30
143852,2021-06-30
143853,2021-06-30
143854,2021-06-30
143863,2021-07-15
143865,2021-07-15
143866,2021-07-15
143867,2021-07-15
143868,2021-07-15
143870,2021-07-15
143871,2021-07-15
143872,2021-07-15
143877,2021-06-28
143878,2021-06-28
143885,2022-06-13
143886,2022-06-13
143892,2022-06-13
143893,2018-12-13
143895,2018-12-13
143896,2018-12-13
143897,2018-12-13
143898,2018-12-13
143899,2021-07-08
143901,2021-07-08
143902,2021-07-08
143915,2021-06-23
143918,2021-06-23
143920,2021-06-23
143921,2021-07-02
143922,2021-07-02
143923,2021-07-02
143924,2021-07-02
143925,2022-04-05
143926,2022-04-05
143927,2022-04-05
143928,2022-04-05
143930,2022-04-05
143931,2021-06-29
143935,2021-06-29
143938,2021-06-29
143939,2021-06-30
143940,2021-06-30
143943,2021-06-30
143944,2021-06-30
143945,2022-05-26
143946,2022-05-26
143947,2022-05-26
143948,2022-05-26
143949,2021-07-14
143950,2021-07-14
143951,2021-07-14
143952,2021-07-14
143953,2021-07-22
143954,2021-07-22
143956,2021-07-22
143960,2021-07-22
143961,2022-02-07
143962,2022-02-07
143963,2022-02-07
143964,2022-02-07
143973,2021-06-29
143974,2021-06-29
143975,2021-06-29
143976,2021-06-29
143977,2021-06-29
143978,2021-07-22
143979,2021-07-22
143980,2021-07-22
143981,2021-07-22
143982,2021-06-29
143983,2021-06-29
143985,2021-06-29
143986,2021-06-29
143987,2021-06-30
143988,2021-06-30
143989,2021-06-30
143990,2021-06-30
143991,2021-06-30
143992,2021-06-30
143993,2021-08-05
143994,2021-08-05
143995,2021-08-05
143997,2021-07-15
143999,2021-07-15
144003,2021-07-15
144006,2021-07-15
144007,2021-06-30
144008,2021-06-30
144009,2021-06-30
144010,2021-06-30
144011,2021-06-30
144012,2021-06-30
144013,2021-09-30
144015,2021-09-30
144016,2021-09-30
144017,2018-12-13
144018,2018-12-13
144019,2018-12-13
144029,2021-06-30
144030,2021-06-30
144031,2021-06-30
144032,2021-06-30
144033,2021-06-30
144034,2021-06-30
144035,2021-07-06
144036,2021-07-06
144037,2021-07-06
144038,2021-07-06
144039,2022-06-13
144040,2022-06-13
144041,2022-06-13
144042,2022-06-13
144043,2021-09-30
144045,2021-09-30
144046,2021-09-30
144047,2021-07-01
144048,2021-07-01
144049,2021-07-01
144050,2021-07-01
144052,2021-07-01
144061,2021-08-11
144063,2021-08-11
144064,2021-08-11
144065,2021-07-08
144072,2021-07-08
144075,2023-04-18
144077,2023-04-18
144078,2023-04-18
144079,2023-04-18
144080,2023-04-18
144081,2021-08-10
144082,2021-08-10
144083,2021-08-10
144084,2021-08-10
144095,2021-08-12
144096,2021-08-12
144097,2021-08-12
144098,2021-08-12
144099,2021-08-12
144100,2021-08-12
144102,2021-08-12
144103,2021-08-12
144104,2021-08-12
144105,2021-07-29
144106,2021-07-29
144107,2021-07-29
144108,2021-07-29
144109,2021-07-29
144110,2021-07-29
144111,2021-07-26
144112,2021-07-26
144113,2021-07-26
144114,2021-07-26
144115,2021-07-30
144116,2021-07-30
144117,2021-07-30
144118,2021-07-30
144119,2021-07-29
144120,2021-07-29
144122,2021-07-29
144123,2021-07-29
144124,2021-07-29
144125,2021-07-20
144128,2021-07-20
144129,2021-07-20
144130,2021-07-20
144131,2021-07-06
144132,2021-07-06
144133,2021-07-06
144135,2021-07-06
144141,2021-07-19
144142,2021-07-19
144144,2021-07-19
144148,2021-07-19
144149,2021-11-02
144150,2021-11-02
144151,2021-11-02
144152,2021-11-02
144153,2021-07-08
144154,2021-07-08
144157,2021-07-08
144158,2021-07-08
144159,2021-08-17
144160,2021-08-17
144161,2021-08-17
144162,2021-08-17
144163,2021-07-22
144164,2021-07-22
144183,2021-07-12
144184,2021-07-12
144185,2021-07-12
144186,2021-07-12
144188,2021-07-12
144201,2021-08-10
144202,2021-08-10
144206,2021-08-10
144209,2021-08-10
144211,2021-08-09
144212,2021-08-09
144213,2021-08-09
144214,2021-08-09
144215,2021-07-29
144217,2021-07-29
144218,2021-07-29
144219,2021-07-29
144220,2021-07-29
144221,2021-07-15
144222,2021-07-15
144223,2021-07-15
144224,2021-07-15
144225,2021-07-15
144226,2021-07-15
144227,2021-08-10
144231,2021-08-10
144237,2021-07-14
144238,2021-07-14
144239,2021-07-14
144240,2021-07-14
144241,2021-07-29
144242,2021-07-29
144243,2021-07-29
144245,2021-07-29
144246,2021-07-29
144247,2021-08-23
144248,2021-08-23
144249,2021-08-23
144250,2021-08-23
144251,2019-03-13
144252,2019-03-13
144253,2019-03-13
144254,2019-03-13
144265,2021-07-28
144266,2018-07-25
144267,2021-07-28
144268,2021-07-28
144269,2021-07-28
144270,2021-07-28
144271,2021-07-22
144273,2021-07-22
144274,2021-07-22
144275,2021-07-22
144279,2021-09-20
144281,2021-09-20
144282,2021-09-20
144283,2021-08-26
144284,2021-08-26
144286,2021-08-26
144287,2021-07-26
144288,2021-07-26
144289,2021-07-26
144290,2021-07-26
144291,2021-07-29
144292,2021-07-29
144293,2021-07-29
144294,2021-07-29
144295,2021-07-29
144296,2021-07-29
144299,2021-07-29
144301,2021-07-22
144302,2021-07-22
144308,2021-07-22
144317,2021-07-22
144319,2021-07-22
144320,2021-07-22
144322,2021-07-22
144323,2021-07-23
144324,2021-07-23
144325,2021-07-23
144326,2021-07-23
144328,2021-07-23
144330,2021-07-29
144331,2021-07-29
144332,2021-07-29
144347,2021-07-22
144348,2021-07-22
144349,2021-07-22
144350,2021-07-22
144351,2022-05-26
144352,2022-05-26
144353,2022-05-26
144354,2022-05-26
144355,2021-08-30
144356,2021-08-30
144357,2021-08-30
144358,2021-08-30
144359,2021-08-30
144360,2021-08-30
144365,2021-08-03
144366,2021-08-03
144367,2021-08-03
144368,2021-08-03
144369,2021-08-11
144371,2021-08-11
144372,2021-08-11
144373,2021-08-11
144374,2021-08-11
144375,2021-07-29
144376,2021-08-05
144377,2021-08-05
144378,2021-08-05
144379,2021-08-05
144380,2021-08-05
144382,2021-07-29
144383,2021-07-29
144384,2021-07-29
144385,2021-07-29
144386,2021-07-29
144387,2021-08-26
144388,2021-08-26
144389,2021-08-26
144407,2021-07-28
144410,2021-07-28
144412,2021-07-28
144415,2018-12-10
144420,2020-12-24
144445,2022-03-11
144446,2022-03-11
144447,2022-03-11
144448,2022-03-11
144457,2021-10-25
144459,2021-10-25
144460,2021-10-25
144480,2021-10-22
144481,2021-10-22
144482,2021-10-22
144483,2021-10-22
144492,2021-08-23
144493,2021-08-23
144494,2021-08-23
144495,2021-08-23
144496,2021-08-06
144497,2021-08-06
144500,2021-08-06
144501,2021-08-06
144502,2021-09-27
144503,2021-09-27
144504,2021-09-27
144505,2021-09-27
144506,2021-09-27
144507,2021-09-27
144508,2021-08-10
144509,2021-08-10
144510,2021-08-10
144511,2021-08-10
144512,2021-08-10
144513,2021-08-10
144516,2021-08-26
144517,2021-08-26
144518,2021-08-26
144519,2021-08-26
144520,2021-08-26
144521,2021-08-17
144522,2021-08-17
144523,2021-08-17
144524,2021-08-17
144525,2021-08-17
144526,2021-08-17
144527,2021-10-18
144528,2021-10-18
144529,2021-10-18
144530,2021-10-18
144531,2021-08-18
144534,2021-08-18
144535,2021-08-18
144537,2021-08-18
144539,2021-08-22
144540,2021-08-22
144541,2021-08-22
144542,2021-08-22
144549,2021-08-17
144550,2021-08-17
144551,2021-08-17
144552,2021-08-17
144553,2021-08-17
144554,2021-08-17
144555,2021-09-30
144556,2021-09-30
144557,2021-09-30
144558,2021-09-30
144559,2021-08-30
144560,2021-08-30
144561,2021-08-30
144562,2021-08-30
144563,2021-08-30
144564,2021-08-30
144565,2021-08-17
144566,2021-08-17
144567,2021-08-17
144568,2021-08-17
144569,2021-08-17
144570,2021-08-17
144571,2021-08-31
144572,2021-08-31
144573,2021-08-31
144574,2021-08-31
144575,2021-08-31
144576,2021-08-31
144577,2021-08-31
144579,2021-08-31
144581,2018-11-05
144583,2018-11-05
144584,2018-11-05
144585,2018-11-05
144586,2018-11-05
144588,2022-04-11
144589,2022-04-11
144590,2022-04-11
144591,2022-04-11
144592,2019-03-13
144593,2019-03-13
144594,2019-03-13
144595,2019-03-13
144596,2021-09-06
144598,2021-09-06
144599,2021-09-06
144601,2021-09-06
144602,2021-09-03
144603,2021-09-03
144604,2021-09-03
144605,2021-09-03
144606,2021-09-03
144607,2021-09-03
144608,2021-08-26
144609,2021-08-26
144610,2021-08-26
144611,2021-08-26
144612,2021-10-13
144614,2021-10-13
144615,2021-10-13
144620,2021-08-30
144621,2021-08-30
144622,2021-08-30
144623,2021-08-30
144624,2021-10-20
144625,2021-10-20
144626,2021-10-20
144627,2021-10-20
144628,2021-08-26
144629,2021-08-26
144630,2021-08-26
144631,2021-08-26
144632,2021-08-26
144633,2021-08-26
144634,2022-03-13
144635,2022-03-13
144636,2022-03-13
144637,2022-03-13
144638,2021-09-02
144639,2021-09-02
144640,2021-09-02
144641,2021-09-02
144652,2021-09-01
144653,2021-09-01
144654,2021-09-01
144655,2018-08-29
144656,2021-09-01
144657,2021-09-01
144658,2021-07-22
144659,2021-08-31
144661,2021-08-31
144663,2021-08-31
144666,2021-08-31
144669,2021-10-18
144670,2021-10-18
144671,2021-10-18
144672,2021-10-18
144673,2021-08-31
144674,2021-08-31
144675,2021-08-31
144676,2021-08-31
144682,2021-08-31
144683,2021-08-31
144684,2021-08-31
144685,2021-08-31
144686,2021-08-31
144687,2021-08-31
144688,2018-11-30
144689,2018-11-30
144690,2018-11-30
144691,2018-11-30
144692,2021-10-20
144693,2021-10-20
144694,2021-10-20
144695,2021-10-20
144696,2021-09-15
144697,2021-09-15
144698,2021-09-15
144699,2021-09-15
144700,2021-09-15
144701,2021-09-15
144702,2021-08-30
144703,2021-08-30
144704,2021-08-30
144705,2021-08-30
144706,2021-08-30
144707,2021-08-30
144708,2018-12-07
144709,2018-12-07
144710,2018-12-07
144711,2018-12-07
144720,2021-08-31
144722,2021-08-31
144725,2021-08-31
144731,2021-09-21
144732,2021-09-21
144733,2021-09-21
144734,2021-09-21
144735,2021-09-21
144736,2021-09-21
144737,2021-09-21
144738,2021-09-21
144739,2021-09-21
144740,2021-09-21
144741,2021-09-30
144742,2021-09-30
144743,2021-09-30
144744,2021-09-30
144745,2021-09-30
144746,2021-09-30
144747,2021-09-01
144748,2021-09-01
144749,2021-09-01
144750,2021-09-01
144751,2021-09-01
144752,2021-09-01
144763,2021-09-14
144764,2021-09-14
144765,2021-09-14
144766,2021-09-14
144767,2018-09-11
144768,2018-09-11
144769,2022-04-28
144770,2022-04-28
144771,2022-04-28
144772,2022-04-28
144773,2019-03-13
144774,2019-03-13
144775,2019-03-13
144776,2019-03-13
144778,2021-07-22
144779,2021-07-22
144781,2021-07-22
144783,2021-07-22
144784,2021-07-22
144787,2021-07-22
144796,2022-09-29
144797,2022-09-29
144798,2022-09-29
144800,2022-09-29
144801,2022-09-29
144802,2021-09-06
144803,2021-09-06
144804,2021-09-06
144805,2021-09-06
144806,2021-09-06
144807,2021-09-06
144808,2018-12-04
144810,2018-12-04
144812,2018-12-04
144813,2018-12-04
144814,2021-09-13
144815,2021-09-13
144816,2021-09-13
144817,2021-09-13
144819,2021-09-13
144820,2021-09-06
144822,2021-09-06
144823,2021-09-06
144824,2021-09-06
144825,2021-09-06
144826,2021-09-30
144830,2021-09-30
144831,2021-09-30
144832,2021-09-30
144833,2021-09-30
144840,2021-09-03
144841,2021-09-03
144842,2021-09-03
144843,2021-09-03
144848,2022-04-11
144849,2022-04-11
144850,2022-04-11
144851,2022-04-11
144856,2021-09-30
144857,2021-09-30
144858,2021-09-30
144859,2021-09-30
144860,2021-09-30
144861,2021-09-30
144868,2021-09-30
144869,2021-09-30
144872,2021-09-30
144874,2021-09-30
144875,2021-09-30
144876,2021-09-16
144877,2021-09-16
144878,2021-09-16
144879,2021-09-16
144880,2021-09-28
144881,2021-09-28
144882,2021-09-28
144883,2021-09-28
144884,2018-12-31
144885,2018-12-31
144886,2018-12-31
144887,2018-12-31
144888,2022-01-31
144889,2022-01-31
144890,2022-01-31
144891,2022-01-31
144892,2021-09-14
144893,2021-09-14
144894,2021-09-14
144895,2021-09-14
144896,2021-09-14
144897,2021-09-14
144898,2022-04-29
144899,2022-04-29
144900,2022-04-29
144901,2022-04-29
144908,2022-05-31
144909,2022-05-31
144910,2022-05-31
144911,2022-05-31
144912,2021-09-28
144913,2021-09-28
144914,2021-09-28
144915,2021-09-28
144917,2021-09-14
144918,2021-09-14
144919,2021-09-14
144920,2021-09-14
144929,2019-03-13
144930,2019-03-13
144931,2019-03-13
144932,2019-03-13
144933,2022-04-29
144934,2022-04-29
144937,2019-03-13
144938,2019-03-13
144939,2019-03-13
144941,2021-10-04
144942,2021-10-04
144944,2021-10-04
144945,2021-10-04
144946,2021-10-04
144948,2021-10-26
144949,2021-10-26
144950,2021-10-26
144951,2021-10-26
144952,2021-10-26
144953,2021-10-26
144954,2021-10-26
144955,2021-10-26
144956,2021-10-26
144957,2021-10-26
144958,2021-09-29
144959,2021-09-29
144960,2018-10-10
144961,2021-09-29
144962,2021-09-29
144963,2021-09-29
144976,2022-06-30
144977,2022-06-30
144978,2022-06-30
144979,2022-06-30
144980,2022-06-30
144981,2022-06-30
144982,2021-09-28
144983,2021-09-28
144984,2021-09-28
144985,2021-09-28
144990,2021-09-27
144991,2021-09-27
144992,2021-09-27
144993,2021-09-27
144994,2021-03-04
144995,2021-03-04
144996,2021-03-04
144997,2021-03-04
144998,2018-12-05
144999,2021-03-04
145000,2019-04-04
145001,2021-03-04
145002,2018-10-17
145003,2019-01-23
145004,2021-11-08
145005,2021-11-08
145006,2021-11-08
145007,2021-11-08
145009,2021-10-26
145010,2021-10-26
145014,2021-10-26
145016,2021-10-26
145018,2022-04-11
145019,2022-04-11
145021,2022-04-11
145023,2022-04-11
145024,2022-04-13
145025,2022-04-13
145026,2022-04-13
145028,2022-04-13
145030,2022-05-05
145031,2022-05-05
145032,2022-05-05
145033,2022-05-05
145053,2023-06-26
145058,2022-04-04
145063,2022-04-04
145064,2022-04-04
145066,2022-04-04
145067,2022-04-04
145068,2022-04-04
145069,2022-04-08
145071,2022-04-08
145072,2022-04-08
145073,2022-04-08
145074,2022-04-08
145079,2022-04-29
145081,2022-04-29
145083,2021-11-22
145084,2021-11-22
145085,2021-11-22
145086,2021-11-22
145087,2021-09-29
145088,2021-09-29
145089,2021-09-29
145090,2021-09-29
145091,2021-09-29
145092,2021-09-29
145093,2021-10-06
145094,2021-10-06
145095,2021-10-06
145096,2021-10-06
145097,2021-11-03
145098,2021-11-03
145099,2021-11-03
145100,2021-11-03
145101,2021-11-03
145102,2021-11-03
145103,2022-06-30
145104,2022-06-30
145105,2022-06-30
145106,2022-06-30
145107,2022-06-30
145119,2022-04-18
145122,2022-04-18
145123,2022-04-18
145124,2022-04-18
145129,2019-03-12
145131,2019-03-12
145132,2019-03-12
145141,2022-05-10
145142,2022-05-10
145143,2022-05-10
145144,2022-05-10
145145,2021-10-26
145146,2021-10-26
145148,2021-10-26
145149,2021-10-26
145150,2021-10-26
145152,2021-10-26
145153,2021-10-26
145154,2021-10-26
145155,2019-03-26
145156,2019-03-26
145157,2019-03-26
145158,2019-03-26
145159,2021-12-27
145160,2021-12-27
145161,2021-12-27
145162,2021-12-27
145163,2021-10-06
145164,2021-10-06
145165,2021-10-06
145166,2021-10-06
145167,2022-04-19
145168,2022-04-19
145169,2022-04-19
145170,2022-04-19
145171,2022-04-19
145172,2022-04-19
145177,2022-05-30
145178,2022-05-30
145179,2022-05-30
145180,2022-05-30
145183,2022-05-02
145184,2022-05-02
145185,2022-05-02
145186,2022-05-02
145187,2022-04-28
145188,2022-04-28
145189,2022-04-28
145195,2021-10-18
145196,2021-10-18
145197,2021-10-18
145211,2021-10-13
145212,2021-10-13
145213,2021-10-13
145214,2021-10-13
145225,2022-11-25
145226,2022-11-25
145227,2022-11-25
145228,2022-11-25
145229,2021-11-02
145230,2021-11-02
145231,2021-11-02
145232,2021-11-02
145233,2022-04-18
145234,2022-04-18
145235,2022-04-18
145236,2022-04-18
145237,2022-04-18
145238,2022-04-18
145239,2022-05-04
145240,2022-05-04
145241,2022-05-04
145242,2022-05-04
145248,2019-03-13
145249,2019-03-13
145251,2019-03-13
145252,2019-03-13
145272,2022-04-12
145274,2022-04-12
145275,2022-04-12
145281,2022-06-28
145282,2022-06-28
145283,2022-06-28
145284,2022-06-28
145285,2022-06-28
145286,2022-06-28
145297,2022-04-12
145298,2022-04-12
145299,2022-04-12
145300,2022-04-12
145301,2022-04-12
145302,2022-04-12
145303,2021-11-29
145304,2021-11-29
145305,2021-11-29
145306,2021-11-29
145307,2022-04-21
145308,2022-04-21
145309,2022-04-21
145310,2022-04-21
145312,2022-04-21
145317,2022-04-26
145318,2022-04-26
145319,2022-04-26
145320,2022-04-26
145321,2022-04-26
145322,2022-04-26
145325,2022-04-19
145329,2022-04-19
145334,2022-04-19
145335,2022-04-19
145336,2022-04-19
145337,2022-04-19
145338,2022-04-19
145339,2022-04-19
145340,2022-04-19
145341,2022-04-19
145347,2019-10-30
145348,2019-10-30
145349,2019-10-30
145350,2019-10-30
145351,2021-11-02
145352,2021-11-02
145353,2021-11-02
145354,2021-11-02
145363,2019-02-12
145364,2019-02-12
145365,2019-02-12
145366,2019-02-12
145371,2023-05-02
145372,2023-05-02
145373,2022-04-06
145374,2022-04-06
145375,2022-11-25
145376,2022-11-25
145377,2022-11-25
145378,2022-11-25
145379,2022-06-01
145380,2022-06-01
145381,2022-06-01
145388,2022-04-07
145391,2022-04-07
145394,2022-04-07
145395,2022-04-07
145401,2022-09-16
145403,2022-09-16
145405,2022-04-29
145406,2022-04-29
145407,2022-04-29
145408,2022-04-29
145409,2022-04-05
145410,2022-04-05
145412,2022-04-05
145415,2022-04-19
145419,2022-04-19
145422,2022-04-19
145423,2022-04-19
145424,2022-04-19
145425,2022-04-18
145426,2022-04-18
145427,2022-04-18
145428,2022-04-18
145429,2022-04-18
145430,2022-04-18
145431,2022-04-05
145432,2022-04-05
145434,2022-04-05
145436,2022-04-05
145437,2019-05-03
145440,2019-05-03
145441,2019-05-03
145443,2021-12-01
145444,2021-12-01
145445,2021-12-01
145446,2021-12-01
145458,2022-04-12
145461,2022-04-12
145462,2022-04-12
145467,2022-04-06
145468,2022-04-06
145469,2022-04-06
145470,2022-04-06
145475,2021-12-31
145476,2021-12-31
145477,2021-12-31
145478,2021-12-31
145479,2021-12-31
145480,2021-12-31
145491,2022-04-18
145492,2022-04-18
145493,2022-04-18
145494,2022-04-18
145495,2022-04-18
145496,2022-04-18
145497,2023-05-02
145498,2022-04-11
145499,2023-05-02
145500,2023-05-02
145501,2019-11-20
145502,2019-11-20
145503,2019-11-20
145504,2019-11-20
145505,2022-04-26
145506,2022-04-26
145507,2022-04-26
145508,2022-04-26
145510,2022-04-26
145511,2022-04-26
145512,2022-04-26
145513,2022-04-26
145514,2022-04-26
145515,2022-04-12
145516,2022-04-12
145517,2022-04-12
145520,2022-04-12
145521,2022-05-31
145522,2022-05-31
145523,2022-05-31
145524,2022-05-31
145525,2022-04-29
145527,2022-04-29
145528,2022-04-29
145529,2022-04-26
145530,2022-04-26
145533,2022-04-26
145534,2022-04-26
145540,2022-09-16
145541,2022-09-16
145542,2022-09-16
145543,2022-09-16
145544,2022-09-16
145545,2022-09-16
145546,2022-09-16
145548,2022-09-16
145549,2022-09-16
145550,2022-09-16
145553,2022-05-04
145555,2022-05-04
145556,2022-05-04
145557,2022-05-04
145558,2022-05-04
145561,2022-05-04
145569,2021-12-06
145570,2021-12-06
145571,2021-12-06
145572,2021-12-06
145573,2022-04-13
145574,2022-04-13
145576,2022-04-13
145577,2022-04-18
145578,2022-04-18
145579,2022-04-18
145580,2022-04-18
145581,2022-04-04
145582,2022-04-04
145583,2022-04-04
145584,2022-04-04
145586,2022-05-10
145587,2022-05-10
145588,2022-05-10
145609,2022-05-02
145610,2022-05-02
145611,2022-05-02
